Datetime,Temperature,Humidity,Precipitation,WindSpeed,WindDirection,Pressure,CloudCover
2025-06-17 02:00:00,29.7,77,0.0,2.2,125,1010.2,99
2025-06-17 03:00:00,30.9,72,0.0,2.8,140,1009.7,14
2025-06-17 04:00:00,31.7,71,0.0,1.1,189,1009.3,43
2025-06-17 05:00:00,32.4,69,0.1,1.9,326,1008.8,100
2025-06-17 06:00:00,32.6,66,0.1,1.6,270,1008.1,100
2025-06-17 07:00:00,32.8,65,0.0,2.7,8,1006.4,100
2025-06-17 08:00:00,31.1,70,1.9,10.1,207,1006.4,100
2025-06-17 09:00:00,29.0,78,2.0,8.4,196,1006.8,100
2025-06-17 10:00:00,25.3,90,9.6,8.3,207,1008.3,100
2025-06-17 11:00:00,25.4,90,0.2,0.6,146,1008.0,87
2025-06-17 12:00:00,25.1,93,0.1,5.6,112,1008.3,100
2025-06-17 13:00:00,25.1,96,0.7,7.7,359,1008.7,100
2025-06-17 14:00:00,25.1,97,0.0,6.9,14,1009.5,100
2025-06-17 15:00:00,25.1,96,0.0,2.9,11,1010.0,100
2025-06-17 16:00:00,25.2,96,0.0,4.8,56,1010.3,99
2025-06-17 17:00:00,25.0,96,0.0,6.3,59,1010.0,100
2025-06-17 18:00:00,24.9,97,0.0,5.9,55,1009.7,100
2025-06-17 19:00:00,24.7,97,0.0,5.2,56,1009.0,99
2025-06-17 20:00:00,24.6,98,0.0,5.2,94,1009.2,100
2025-06-17 21:00:00,24.5,98,0.0,4.4,102,1009.0,93
2025-06-17 22:00:00,24.4,98,0.0,3.7,101,1008.9,100
2025-06-17 23:00:00,24.6,98,0.0,6.6,127,1009.5,100
2025-06-18 00:00:00,25.9,92,0.0,6.5,122,1009.4,100
2025-06-18 01:00:00,28.4,88,0.0,6.4,137,1009.6,100
2025-06-18 02:00:00,29.9,81,0.2,7.5,156,1010.1,98
2025-06-18 03:00:00,30.7,76,0.4,7.9,169,1010.1,100
2025-06-18 04:00:00,31.8,71,0.3,7.1,171,1009.3,100
2025-06-18 05:00:00,32.3,66,0.2,6.9,197,1008.4,100
2025-06-18 06:00:00,31.5,70,0.5,9.4,247,1007.5,100
2025-06-18 07:00:00,30.8,74,0.4,5.4,255,1007.3,99
2025-06-18 08:00:00,29.9,76,2.5,4.3,62,1006.7,100
2025-06-18 09:00:00,26.7,86,4.7,13.4,110,1007.3,100
2025-06-18 10:00:00,26.0,89,0.1,3.8,121,1007.4,100
2025-06-18 11:00:00,25.1,92,1.9,5.9,168,1008.8,100
2025-06-18 12:00:00,24.9,94,0.3,6.3,72,1008.7,100
2025-06-18 13:00:00,26.4,93,0.1,6.3,246,1009.2,100
2025-06-18 14:00:00,25.8,95,0.0,1.7,103,1009.9,100
2025-06-18 15:00:00,25.8,96,0.0,5.2,102,1009.8,100
2025-06-18 16:00:00,25.5,96,0.0,3.7,101,1010.1,97
2025-06-18 17:00:00,25.1,97,0.0,3.1,111,1009.8,99
2025-06-18 18:00:00,24.9,97,0.0,0.2,360,1008.9,100
2025-06-18 19:00:00,24.6,98,0.0,1.2,207,1007.9,100
2025-06-18 20:00:00,24.3,99,0.0,1.5,194,1007.3,100
2025-06-18 21:00:00,24.2,100,0.0,2.0,175,1007.0,100
2025-06-18 22:00:00,24.2,99,0.0,2.2,204,1007.8,100
2025-06-18 23:00:00,24.5,99,0.0,1.1,18,1008.5,100
2025-06-19 00:00:00,25.8,95,0.0,2.3,122,1009.4,99
2025-06-19 01:00:00,26.2,89,0.3,7.5,195,1009.8,100
2025-06-19 02:00:00,28.1,82,0.0,7.2,231,1009.3,100
2025-06-19 03:00:00,29.8,73,0.0,6.0,254,1009.4,100
2025-06-19 04:00:00,31.0,72,0.0,4.2,280,1009.1,100
2025-06-19 05:00:00,31.8,69,0.0,4.6,339,1008.6,100
2025-06-19 06:00:00,32.2,68,0.0,5.9,342,1007.4,100
2025-06-19 07:00:00,32.3,65,0.0,4.8,307,1006.7,100
2025-06-19 08:00:00,30.9,68,0.1,5.7,235,1006.4,100
2025-06-19 09:00:00,28.1,82,0.1,11.3,222,1006.2,100
2025-06-19 10:00:00,28.0,82,0.0,7.0,249,1006.8,99
2025-06-19 11:00:00,27.6,85,0.0,4.8,222,1007.2,100
2025-06-19 12:00:00,27.0,91,0.0,2.3,315,1008.2,100
2025-06-19 13:00:00,26.9,90,0.0,4.4,201,1008.2,100
2025-06-19 14:00:00,26.6,92,0.0,4.7,173,1009.0,100
2025-06-19 15:00:00,26.3,93,0.0,5.2,178,1009.2,100
2025-06-19 16:00:00,26.1,95,0.0,6.0,189,1009.3,98
2025-06-19 17:00:00,26.0,96,0.0,5.5,203,1009.2,92
2025-06-19 18:00:00,25.7,97,0.0,1.2,219,1008.7,99
2025-06-19 19:00:00,25.5,98,0.0,2.6,74,1007.6,99
2025-06-19 20:00:00,25.4,99,0.0,3.2,87,1007.6,99
2025-06-19 21:00:00,25.2,99,0.0,0.6,236,1007.3,100
2025-06-19 22:00:00,24.5,97,1.2,9.6,265,1008.4,100
2025-06-19 23:00:00,24.0,99,1.4,7.6,270,1009.1,100
2025-06-20 00:00:00,24.8,93,0.0,2.7,340,1009.3,98
2025-06-20 01:00:00,27.7,87,0.0,1.6,6,1008.1,99
2025-06-20 02:00:00,29.4,80,0.0,2.8,333,1009.0,99
2025-06-20 03:00:00,30.7,76,0.1,4.1,358,1009.2,91
2025-06-20 04:00:00,31.6,72,0.2,4.4,333,1008.8,88
2025-06-20 05:00:00,31.8,70,0.4,2.4,343,1008.0,63
2025-06-20 06:00:00,32.4,68,0.1,1.5,69,1006.8,99
2025-06-20 07:00:00,29.2,79,4.2,11.0,154,1006.5,100
2025-06-20 08:00:00,28.7,80,0.3,7.5,169,1005.9,100
2025-06-20 09:00:00,28.8,80,0.0,8.5,180,1006.1,100
2025-06-20 10:00:00,27.7,84,1.8,7.9,192,1007.0,100
2025-06-20 11:00:00,24.7,93,6.2,4.0,262,1008.1,100
2025-06-20 12:00:00,24.7,94,0.0,1.8,191,1008.9,100
2025-06-20 13:00:00,25.8,95,0.1,5.1,129,1008.9,100
2025-06-20 14:00:00,25.7,96,0.1,3.9,164,1009.8,100
2025-06-20 15:00:00,25.5,97,0.0,1.0,329,1010.0,100
2025-06-20 16:00:00,25.3,98,0.0,1.9,299,1010.3,100
2025-06-20 17:00:00,25.1,99,0.0,3.4,328,1009.3,100
2025-06-20 18:00:00,24.7,99,0.0,1.2,321,1008.1,100
2025-06-20 19:00:00,24.6,99,0.0,2.0,275,1007.3,100
2025-06-20 20:00:00,24.2,100,0.0,1.9,236,1007.1,100
2025-06-20 21:00:00,24.2,99,0.0,2.0,225,1007.2,100
2025-06-20 22:00:00,24.0,100,0.0,2.7,222,1007.7,100
2025-06-20 23:00:00,24.1,99,0.0,2.9,202,1008.8,100
2025-06-21 00:00:00,25.1,94,0.0,4.3,285,1008.9,100
2025-06-21 01:00:00,26.8,87,0.1,2.5,274,1009.4,100
2025-06-21 02:00:00,28.2,81,0.0,2.7,262,1009.6,100
2025-06-21 03:00:00,29.5,74,0.1,2.8,285,1009.1,94
2025-06-21 04:00:00,30.6,68,0.1,3.8,278,1008.2,99
2025-06-21 05:00:00,31.2,65,0.1,6.0,245,1007.5,98
2025-06-21 06:00:00,31.5,64,0.0,5.7,246,1006.7,100
2025-06-21 07:00:00,27.2,84,3.9,18.2,207,1006.6,100
2025-06-21 08:00:00,27.7,83,0.4,9.1,190,1005.8,100
2025-06-21 09:00:00,28.6,79,0.1,8.8,169,1005.6,99
2025-06-21 10:00:00,26.0,87,1.3,12.2,239,1006.7,100
2025-06-21 11:00:00,26.0,88,0.0,2.9,184,1007.6,100
2025-06-21 12:00:00,25.9,90,0.0,5.9,198,1008.3,100
2025-06-21 13:00:00,25.6,92,0.0,7.7,204,1008.8,100
2025-06-21 14:00:00,25.4,93,0.0,8.4,190,1009.9,99
2025-06-21 15:00:00,25.2,94,0.0,7.6,199,1010.3,100
2025-06-21 16:00:00,25.2,94,0.0,6.6,206,1010.6,100
2025-06-21 17:00:00,25.1,94,0.0,5.5,191,1009.7,100
2025-06-21 18:00:00,24.9,94,0.0,6.8,198,1009.4,100
2025-06-21 19:00:00,24.7,94,0.1,8.9,216,1008.7,100
2025-06-21 20:00:00,24.5,95,0.0,7.0,212,1008.6,100
2025-06-21 21:00:00,24.5,95,0.0,8.0,205,1008.5,100
2025-06-21 22:00:00,24.6,94,0.0,9.1,210,1008.9,100
2025-06-21 23:00:00,24.5,94,0.0,9.9,222,1009.0,100
2025-06-22 00:00:00,24.8,92,0.0,9.6,214,1009.8,100
2025-06-22 01:00:00,26.2,87,0.1,13.4,223,1010.2,100
2025-06-22 02:00:00,26.9,84,0.1,13.7,226,1010.1,100
2025-06-22 03:00:00,28.5,78,0.2,14.8,227,1010.1,100
2025-06-22 04:00:00,29.3,75,0.2,13.5,245,1009.5,100
2025-06-22 05:00:00,30.1,71,0.1,14.3,250,1008.6,100
2025-06-22 06:00:00,30.3,67,0.1,15.4,253,1007.6,100
2025-06-22 07:00:00,30.7,67,0.0,15.0,243,1006.8,100
2025-06-22 08:00:00,28.5,79,8.4,7.1,260,1006.7,100
2025-06-22 09:00:00,26.6,85,3.5,12.0,227,1007.1,100
2025-06-22 10:00:00,26.0,90,2.8,6.0,185,1007.2,100
2025-06-22 11:00:00,26.0,93,0.0,3.1,149,1007.9,100
2025-06-22 12:00:00,25.9,93,0.0,2.5,188,1008.6,100
2025-06-22 13:00:00,26.0,88,0.0,5.9,235,1009.0,100
2025-06-22 14:00:00,25.7,91,0.0,4.3,213,1009.4,100
2025-06-22 15:00:00,25.4,92,0.0,5.8,200,1010.2,100
2025-06-22 16:00:00,25.2,93,0.0,5.6,197,1010.2,100
2025-06-22 17:00:00,24.9,94,0.0,4.5,196,1009.8,99
2025-06-22 18:00:00,24.8,94,0.0,5.7,204,1009.4,92
2025-06-22 19:00:00,24.6,94,0.0,7.6,205,1008.9,100
2025-06-22 20:00:00,24.6,94,0.2,6.8,220,1008.3,100
2025-06-22 21:00:00,24.4,95,0.0,7.0,209,1008.4,100
2025-06-22 22:00:00,24.4,95,0.0,7.2,217,1008.6,98
2025-06-22 23:00:00,24.5,96,0.0,7.8,212,1008.9,87
2025-06-23 00:00:00,25.6,92,0.0,10.6,226,1009.3,47
2025-06-23 01:00:00,27.4,84,0.0,9.2,228,1009.5,89
2025-06-23 02:00:00,28.6,77,0.0,12.5,242,1009.7,90
2025-06-23 03:00:00,29.6,74,0.0,12.2,254,1009.5,99
2025-06-23 04:00:00,30.0,70,0.1,13.7,259,1009.0,100
2025-06-23 05:00:00,31.3,61,0.1,16.0,267,1008.0,98
2025-06-23 06:00:00,31.5,59,0.0,16.4,268,1006.9,100
2025-06-23 07:00:00,31.7,57,0.0,15.3,267,1005.9,100
2025-06-23 08:00:00,31.0,60,0.1,14.4,261,1005.2,100
2025-06-23 09:00:00,30.2,65,0.1,17.8,254,1005.1,100
2025-06-23 10:00:00,28.8,74,0.2,14.3,236,1005.4,99
2025-06-23 11:00:00,27.6,81,0.0,8.4,233,1006.5,100
2025-06-23 12:00:00,27.1,83,0.0,7.3,234,1007.1,100
2025-06-23 13:00:00,26.8,87,0.0,8.6,250,1007.8,100
2025-06-23 14:00:00,26.4,89,0.1,6.8,248,1008.7,99
2025-06-23 15:00:00,26.1,90,0.0,6.4,232,1009.3,100
2025-06-23 16:00:00,25.8,92,0.0,7.5,191,1009.5,100
2025-06-23 17:00:00,25.6,94,0.1,1.2,39,1009.5,100
2025-06-23 18:00:00,25.0,97,0.0,3.6,33,1008.5,100
2025-06-23 19:00:00,24.6,99,0.0,1.0,31,1008.5,100
2025-06-23 20:00:00,24.8,98,0.0,2.6,304,1007.5,100
2025-06-23 21:00:00,24.6,97,0.0,3.3,186,1007.4,99
2025-06-23 22:00:00,24.4,97,0.0,4.0,219,1007.9,100
2025-06-23 23:00:00,24.7,96,0.0,5.7,235,1008.6,100
2025-06-24 00:00:00,25.8,90,0.0,10.1,239,1009.3,100
2025-06-24 01:00:00,27.5,84,0.0,10.0,242,1008.4,100
2025-06-24 02:00:00,29.0,79,0.0,9.0,250,1008.6,100
2025-06-24 03:00:00,30.2,70,0.1,12.5,262,1008.7,100
2025-06-24 04:00:00,31.1,68,0.1,10.3,258,1008.4,100
2025-06-24 05:00:00,31.4,67,0.1,9.3,261,1007.8,100
2025-06-24 06:00:00,31.6,65,0.1,8.9,276,1006.6,100
2025-06-24 07:00:00,29.6,73,5.6,16.2,224,1005.9,100
2025-06-24 08:00:00,26.3,89,6.0,4.0,234,1006.1,100
2025-06-24 09:00:00,26.4,89,0.1,7.8,228,1005.4,100
2025-06-24 10:00:00,26.9,88,0.1,6.5,265,1006.5,100
2025-06-24 11:00:00,26.7,90,0.1,4.5,268,1007.2,100
2025-06-24 12:00:00,26.3,92,0.0,2.8,315,1007.6,100
2025-06-24 13:00:00,27.7,84,0.0,6.4,260,1008.0,100
2025-06-24 14:00:00,27.1,89,0.0,3.6,276,1008.8,100
2025-06-24 15:00:00,26.8,90,0.0,2.4,257,1009.2,100
2025-06-24 16:00:00,26.4,90,0.0,4.5,209,1009.0,100
2025-06-24 17:00:00,26.0,90,0.0,6.3,200,1008.7,100
2025-06-24 18:00:00,25.7,90,0.0,4.2,211,1008.4,100
2025-06-24 19:00:00,25.3,90,0.0,5.7,224,1007.7,100
2025-06-24 20:00:00,25.1,91,0.0,6.2,224,1007.4,100
2025-06-24 21:00:00,25.1,91,0.0,7.3,220,1007.4,77
2025-06-24 22:00:00,24.8,92,0.0,7.5,217,1008.0,0
2025-06-24 23:00:00,24.8,93,0.0,7.3,216,1008.6,7
2025-06-25 00:00:00,26.4,88,0.0,9.3,233,1009.3,11
2025-06-25 01:00:00,27.9,86,0.1,8.2,241,1009.8,100
2025-06-25 02:00:00,29.2,81,0.1,8.5,235,1010.1,92
2025-06-25 03:00:00,30.2,76,0.1,8.7,243,1009.7,93
2025-06-25 04:00:00,31.6,68,0.2,11.1,254,1008.9,100
2025-06-25 05:00:00,27.3,85,10.5,7.2,251,1009.0,100
2025-06-25 06:00:00,27.4,84,0.2,3.6,243,1008.0,100
2025-06-25 07:00:00,28.7,78,0.0,1.9,202,1007.2,100
2025-06-25 08:00:00,29.3,74,0.1,3.2,218,1006.0,100
2025-06-25 09:00:00,28.8,75,0.1,10.1,239,1006.3,100
2025-06-25 10:00:00,26.4,88,0.1,15.3,211,1007.5,100
2025-06-25 11:00:00,25.4,90,0.0,4.5,256,1007.5,100
2025-06-25 12:00:00,25.3,91,0.0,2.9,158,1008.6,100
2025-06-25 13:00:00,25.6,96,0.1,3.2,243,1009.1,100
2025-06-25 14:00:00,25.7,94,0.1,0.7,180,1009.5,100
2025-06-25 15:00:00,25.3,96,0.1,3.2,254,1009.8,100
2025-06-25 16:00:00,25.1,96,0.0,5.2,292,1009.8,100
2025-06-25 17:00:00,24.9,97,0.0,2.1,340,1009.3,100
2025-06-25 18:00:00,24.8,96,0.0,0.6,288,1009.0,100
2025-06-25 19:00:00,24.6,98,0.0,1.5,201,1008.6,100
2025-06-25 20:00:00,24.4,99,0.0,1.8,217,1008.1,100
2025-06-25 21:00:00,24.4,99,0.0,1.2,153,1007.6,100
2025-06-25 22:00:00,24.2,99,0.0,2.0,190,1008.3,100
2025-06-25 23:00:00,24.5,97,0.4,2.3,162,1009.2,100
2025-06-26 00:00:00,24.9,96,1.1,4.7,220,1010.0,100
2025-06-26 01:00:00,26.2,90,0.1,2.4,167,1010.0,99
2025-06-26 02:00:00,27.7,88,0.2,5.1,207,1010.3,100
2025-06-26 03:00:00,29.2,77,0.3,8.7,238,1009.9,100
2025-06-26 04:00:00,27.7,80,8.2,9.4,209,1009.9,100
2025-06-26 05:00:00,27.1,84,1.8,14.4,222,1009.6,99
2025-06-26 06:00:00,27.8,84,0.3,2.9,227,1008.4,95
2025-06-26 07:00:00,29.5,77,0.2,9.8,226,1007.5,98
2025-06-26 08:00:00,27.2,83,8.4,11.8,227,1007.7,100
2025-06-26 09:00:00,26.4,88,0.4,9.9,225,1007.2,100
2025-06-26 10:00:00,26.3,90,0.2,5.7,229,1007.6,100
2025-06-26 11:00:00,26.1,92,0.1,3.1,152,1008.1,100
2025-06-26 12:00:00,25.9,94,0.2,2.4,126,1008.9,100
2025-06-26 13:00:00,25.0,97,1.6,5.1,222,1009.9,100
2025-06-26 14:00:00,24.8,97,0.8,3.7,219,1010.3,100
2025-06-26 15:00:00,24.6,98,0.3,3.9,217,1010.6,100
2025-06-26 16:00:00,24.5,98,0.3,4.0,201,1010.6,100
2025-06-26 17:00:00,24.5,98,0.3,2.7,203,1010.4,100
2025-06-26 18:00:00,24.3,98,0.2,2.6,168,1009.5,100
2025-06-26 19:00:00,24.3,98,0.1,1.9,131,1009.0,100
2025-06-26 20:00:00,24.3,98,0.1,1.0,211,1008.0,100
2025-06-26 21:00:00,24.2,98,0.2,4.0,162,1008.3,89
2025-06-26 22:00:00,24.1,98,0.1,3.6,135,1008.2,55
2025-06-26 23:00:00,24.2,98,0.0,6.9,152,1008.8,100
2025-06-27 00:00:00,25.4,94,0.0,7.8,188,1009.3,100
2025-06-27 01:00:00,27.1,88,0.1,6.9,205,1008.8,97
2025-06-27 02:00:00,28.9,78,0.2,9.8,226,1009.6,94
2025-06-27 03:00:00,30.0,74,0.0,9.6,229,1009.5,98
2025-06-27 04:00:00,31.0,69,0.1,12.8,220,1009.1,100
2025-06-27 05:00:00,29.0,77,3.8,9.0,226,1008.8,100
2025-06-27 06:00:00,28.9,75,0.4,9.7,214,1008.0,100
2025-06-27 07:00:00,29.0,78,4.4,9.0,192,1007.4,100
2025-06-27 08:00:00,28.3,79,0.8,10.3,218,1007.1,99
2025-06-27 09:00:00,27.7,83,2.6,9.4,210,1006.9,100
2025-06-27 10:00:00,27.7,83,0.0,9.6,237,1007.2,73
2025-06-27 11:00:00,27.5,84,0.0,5.3,262,1007.5,79
2025-06-27 12:00:00,26.5,90,0.0,3.3,261,1008.0,99
2025-06-27 13:00:00,26.3,91,0.0,2.9,240,1008.2,99
2025-06-27 14:00:00,26.2,91,0.0,2.7,200,1009.0,99
2025-06-27 15:00:00,25.9,93,0.0,3.5,208,1009.4,93
2025-06-27 16:00:00,25.7,93,0.0,4.2,230,1009.7,97
2025-06-27 17:00:00,25.4,94,0.0,6.2,218,1009.3,19
2025-06-27 18:00:00,25.1,95,0.0,6.1,227,1009.1,20
2025-06-27 19:00:00,25.0,96,0.0,4.8,225,1008.9,25
2025-06-27 20:00:00,24.6,97,0.0,3.5,208,1008.9,24
2025-06-27 21:00:00,24.6,97,0.0,4.3,202,1008.7,19
2025-06-27 22:00:00,24.6,97,0.0,6.9,223,1008.7,87
2025-06-27 23:00:00,24.7,97,0.0,8.5,226,1008.9,98
2025-06-28 00:00:00,26.1,91,0.0,12.9,240,1009.3,74
2025-06-28 01:00:00,27.8,87,0.0,9.3,234,1009.5,87
2025-06-28 02:00:00,29.2,79,0.0,10.4,244,1009.6,15
2025-06-28 03:00:00,30.2,73,0.0,11.8,249,1009.3,49
2025-06-28 04:00:00,31.1,64,0.2,14.2,267,1008.6,100
2025-06-28 05:00:00,29.2,71,1.6,16.9,250,1008.5,80
2025-06-28 06:00:00,28.6,79,4.0,9.1,231,1008.1,68
2025-06-28 07:00:00,29.9,77,0.1,9.6,240,1007.1,34
2025-06-28 08:00:00,28.7,76,5.8,18.5,254,1006.5,91
2025-06-28 09:00:00,27.2,85,8.9,9.8,239,1006.5,94
2025-06-28 10:00:00,27.3,83,0.0,7.3,242,1006.2,84
2025-06-28 11:00:00,27.3,85,0.0,2.7,188,1006.0,48
2025-06-28 12:00:00,26.3,91,0.0,2.7,152,1006.2,83
2025-06-28 13:00:00,26.3,91,0.0,2.5,135,1006.9,100
2025-06-28 14:00:00,26.0,92,0.0,6.7,178,1007.4,91
2025-06-28 15:00:00,25.4,93,0.0,7.3,205,1008.0,32
2025-06-28 16:00:00,25.0,94,0.0,6.6,196,1008.2,4
2025-06-28 17:00:00,24.8,95,0.0,7.8,193,1008.1,98
2025-06-28 18:00:00,24.8,95,0.0,7.1,207,1007.6,100
2025-06-28 19:00:00,24.7,95,0.0,7.1,227,1007.5,100
2025-06-28 20:00:00,24.6,95,0.0,8.0,222,1007.2,99
2025-06-28 21:00:00,24.6,95,0.0,8.5,224,1007.5,98
2025-06-28 22:00:00,24.6,95,0.0,9.6,227,1007.4,86
2025-06-28 23:00:00,24.9,94,0.0,9.4,239,1007.6,41
2025-06-29 00:00:00,26.3,88,0.0,11.0,255,1008.1,54
2025-06-29 01:00:00,27.8,84,0.0,11.4,246,1008.2,97
2025-06-29 02:00:00,28.8,79,0.1,12.9,245,1008.4,100
2025-06-29 03:00:00,30.0,74,0.1,13.4,252,1008.0,99
2025-06-29 04:00:00,30.9,67,0.1,14.2,255,1007.1,98
2025-06-29 05:00:00,31.7,61,0.1,15.2,265,1006.5,100
2025-06-29 06:00:00,31.4,60,0.2,20.2,257,1005.8,99
2025-06-29 07:00:00,29.7,73,0.8,12.1,247,1005.2,96
2025-06-29 08:00:00,30.0,67,0.2,21.7,245,1004.6,95
2025-06-29 09:00:00,27.5,84,1.9,10.5,283,1005.1,92
2025-06-29 10:00:00,27.6,83,0.1,5.7,279,1004.7,99
2025-06-29 11:00:00,27.5,85,0.0,1.6,153,1005.1,96
2025-06-29 12:00:00,27.0,89,0.0,1.0,135,1005.4,96
2025-06-29 13:00:00,26.4,86,0.0,5.3,225,1005.8,54
2025-06-29 14:00:00,26.2,88,0.0,4.5,214,1006.6,17
2025-06-29 15:00:00,26.1,88,0.0,5.3,225,1007.4,71
2025-06-29 16:00:00,25.8,88,0.0,5.5,229,1007.7,99
2025-06-29 17:00:00,25.5,89,0.0,5.4,222,1007.4,99
2025-06-29 18:00:00,25.2,90,0.0,5.7,226,1007.2,98
2025-06-29 19:00:00,25.0,90,0.0,6.3,250,1006.7,85
2025-06-29 20:00:00,24.9,90,0.0,7.2,264,1006.6,94
2025-06-29 21:00:00,24.8,90,0.0,7.0,266,1006.4,100
2025-06-29 22:00:00,24.6,91,0.0,6.1,273,1006.4,74
2025-06-29 23:00:00,24.5,92,0.0,6.7,276,1006.9,57
2025-06-30 00:00:00,25.8,88,0.0,5.3,288,1007.3,14
2025-06-30 01:00:00,27.7,82,0.0,4.9,274,1007.2,37
2025-06-30 02:00:00,29.1,76,0.0,6.2,277,1007.4,18
2025-06-30 03:00:00,30.4,68,0.1,9.0,286,1007.2,17
2025-06-30 04:00:00,31.3,64,0.0,10.3,276,1007.0,36
2025-06-30 05:00:00,32.0,60,0.0,12.9,282,1006.5,42
2025-06-30 06:00:00,32.1,60,0.0,14.7,294,1005.8,100
2025-06-30 07:00:00,32.5,57,0.0,14.7,294,1004.4,100
2025-06-30 08:00:00,32.5,55,0.0,15.9,280,1003.9,100
2025-06-30 09:00:00,30.2,65,0.3,15.9,276,1004.4,100
2025-06-30 10:00:00,28.5,76,0.2,9.3,241,1004.7,100
2025-06-30 11:00:00,28.0,82,0.0,4.9,321,1005.5,100
2025-06-30 12:00:00,27.2,85,0.0,5.2,314,1005.8,100
2025-06-30 13:00:00,27.3,84,0.0,6.6,279,1006.2,99
2025-06-30 14:00:00,27.0,86,0.0,5.8,256,1006.7,31
2025-06-30 15:00:00,26.5,89,0.0,3.8,278,1007.1,69
2025-06-30 16:00:00,26.1,91,0.0,3.4,270,1007.4,43
2025-06-30 17:00:00,26.0,91,0.0,5.0,235,1007.3,100
2025-06-30 18:00:00,25.6,92,0.0,5.7,233,1007.1,100
2025-06-30 19:00:00,25.4,91,0.0,5.3,225,1006.5,100
2025-06-30 20:00:00,25.1,91,0.0,6.3,231,1006.2,100
2025-06-30 21:00:00,24.8,91,0.0,6.8,243,1006.3,99
2025-06-30 22:00:00,24.7,92,0.0,7.1,246,1006.3,100
2025-06-30 23:00:00,24.8,92,0.0,4.7,247,1006.4,100
2025-07-01 00:00:00,26.0,90,0.0,3.8,245,1007.2,100
2025-07-01 01:00:00,28.1,85,0.0,7.3,245,1008.1,100
2025-07-01 02:00:00,29.2,82,0.4,8.0,260,1008.1,100
2025-07-01 03:00:00,30.0,78,0.5,6.7,268,1007.9,99
2025-07-01 04:00:00,30.9,74,0.5,7.3,286,1007.5,89
2025-07-01 05:00:00,30.3,71,2.5,9.8,287,1006.8,83
2025-07-01 06:00:00,29.0,77,5.5,7.6,183,1005.9,100
2025-07-01 07:00:00,27.9,82,6.3,8.1,163,1005.9,100
2025-07-01 08:00:00,26.5,88,5.9,5.3,288,1005.5,100
2025-07-01 09:00:00,26.3,89,0.3,8.5,265,1005.6,100
2025-07-01 10:00:00,26.4,89,0.2,5.0,291,1006.2,100
2025-07-01 11:00:00,26.2,91,0.2,3.3,299,1006.9,100
2025-07-01 12:00:00,26.0,92,0.0,2.7,332,1007.3,100
2025-07-01 13:00:00,26.0,97,1.4,0.9,79,1006.6,100
2025-07-01 14:00:00,26.0,95,0.2,2.6,196,1006.9,100
2025-07-01 15:00:00,25.9,95,0.0,8.5,212,1007.9,100
2025-07-01 16:00:00,25.8,94,0.0,8.2,221,1008.0,77
2025-07-01 17:00:00,25.5,94,0.5,1.0,248,1008.1,100
2025-07-01 18:00:00,25.0,96,0.7,9.5,280,1007.9,99
2025-07-01 19:00:00,24.5,96,0.3,7.3,290,1007.2,100
2025-07-01 20:00:00,24.1,97,0.1,4.1,326,1006.6,100
2025-07-01 21:00:00,24.1,98,0.0,6.6,9,1006.8,98
2025-07-01 22:00:00,24.0,98,0.0,5.1,18,1007.0,100
2025-07-01 23:00:00,24.1,97,0.0,2.6,335,1007.4,100
2025-07-02 00:00:00,25.0,95,0.0,3.5,21,1008.1,100
2025-07-02 01:00:00,26.6,88,0.0,6.2,345,1008.3,100
2025-07-02 02:00:00,28.2,80,0.0,11.6,348,1008.6,100
2025-07-02 03:00:00,29.2,76,0.1,10.8,339,1008.5,100
2025-07-02 04:00:00,30.1,75,0.2,10.3,337,1008.2,100
2025-07-02 05:00:00,30.8,73,0.3,11.4,322,1007.6,100
2025-07-02 06:00:00,30.3,72,6.1,12.8,320,1007.0,100
2025-07-02 07:00:00,29.9,74,0.2,9.0,317,1007.2,100
2025-07-02 08:00:00,27.7,81,6.6,10.2,217,1006.8,100
2025-07-02 09:00:00,26.6,87,0.1,10.4,238,1007.0,100
2025-07-02 10:00:00,26.2,88,0.1,12.8,214,1007.2,100
2025-07-02 11:00:00,25.6,91,0.1,6.9,211,1008.1,100
2025-07-02 12:00:00,25.4,94,0.0,3.1,187,1008.7,100
2025-07-02 13:00:00,25.8,94,0.2,4.9,298,1008.8,100
2025-07-02 14:00:00,25.5,96,0.1,4.7,220,1009.1,100
2025-07-02 15:00:00,25.2,95,0.0,8.9,262,1009.3,100
2025-07-02 16:00:00,24.8,96,0.0,8.8,250,1009.5,100
2025-07-02 17:00:00,24.7,96,0.0,10.0,264,1009.3,100
2025-07-02 18:00:00,24.6,96,0.0,9.4,265,1009.1,100
2025-07-02 19:00:00,24.5,97,0.0,5.9,284,1008.4,100
2025-07-02 20:00:00,24.3,97,0.0,5.6,303,1008.0,100
2025-07-02 21:00:00,24.1,98,0.0,5.0,314,1007.9,100
2025-07-02 22:00:00,23.8,99,0.0,3.5,305,1008.0,100
2025-07-02 23:00:00,24.4,98,0.0,5.2,290,1008.4,100
2025-07-03 00:00:00,25.0,96,0.0,9.0,283,1009.0,100
2025-07-03 01:00:00,26.8,88,0.1,8.9,306,1009.4,100
2025-07-03 02:00:00,28.3,79,0.1,8.8,293,1009.7,100
2025-07-03 03:00:00,29.4,73,0.2,10.0,300,1009.6,100
2025-07-03 04:00:00,30.5,67,0.1,11.5,300,1009.1,100
